           1   0.0000000000000000     
           2  -50.000000000000000     
           3  -25.000000000000000     
           4  -12.500000000000000     
           5  -6.2500000000000000     
           6  -3.1250000000000000     
           7  -1.5625000000000000     
           8 -0.78125000000000000     
           9 -0.39062500000000000     
          10 -0.19531250000000000     
          11  -9.7656250000000000E-002
          12  -4.8828125000000000E-002
          13  -2.4414062500000000E-002
          14  -1.2207031250000000E-002
          15  -6.1035156250000000E-003
          16  -3.0517578125000000E-003
          17  -1.5258789062500000E-003
          18  -7.6293945312500000E-004
          19  -3.8146972656250000E-004
          20  -1.9073486328125000E-004
          21  -9.5367431640625000E-005
          22  -4.7683715820312500E-005
          23  -2.3841857910156250E-005
          24  -1.1920928955078125E-005
          25  -5.9604644775390625E-006
          26  -2.9802322387695312E-006
          27  -1.4901161193847656E-006
          28  -7.4505805969238281E-007
          29  -3.7252902984619141E-007
          30  -1.8626451492309570E-007
          31  -9.3132257461547852E-008
          32  -4.6566128730773926E-008
          33  -2.3283064365386963E-008
          34  -1.1641532182693481E-008
          35  -5.8207660913467407E-009
          36  -2.9103830456733704E-009
          37  -1.4551915228366852E-009
          38  -7.2759576141834259E-010
          39  -3.6379788070917130E-010
          40  -1.8189894035458565E-010
          41  -9.0949470177292824E-011
          42  -4.5474735088646412E-011
          43  -2.2737367544323206E-011
          44  -1.1368683772161603E-011
          45  -5.6843418860808015E-012
          46  -2.8421709430404007E-012
          47  -1.4210854715202004E-012
          48  -7.1054273576010019E-013
          49  -3.5527136788005009E-013
          50  -1.7763568394002505E-013
          51  -8.8817841970012523E-014
          52  -4.4408920985006262E-014
          53  -2.2204460492503131E-014
          54  -1.1102230246251565E-014
          55  -5.5511151231257827E-015
          56  -2.7755575615628914E-015
          57  -1.3877787807814457E-015
          58  -6.9388939039072284E-016
