01       -1.0000000000000000
02       -0.5000000000000000
03       -0.7500000000000000
04       -0.8750000000000000
05       -0.9375000000000000
06       -0.9687500000000000
07       -0.9843750000000000
08       -0.9921875000000000
09       -0.9960937500000000
10       -0.9980468750000000
11       -0.9990234375000000
12       -0.9995117187500000
13       -0.9997558593750000
14       -0.9998779296875000
15       -0.9999389648437500
16       -0.9999694824218750
17       -0.9999847412109375
18       -0.9999923706054688
19       -0.9999961853027344
20       -0.9999980926513672
21       -0.9999990463256836
22       -0.9999995231628418
23       -0.9999997615814209
24       -0.9999998807907104
25       -0.9999999403953552
26       -0.9999999701976776
27       -0.9999999850988388
28       -0.9999999925494194
29       -0.9999999962747097
30       -0.9999999981373549
31       -0.9999999990686774
32       -0.9999999995343387
33       -0.9999999997671694
34       -0.9999999998835847
35       -0.9999999999417923
36       -0.9999999999708962
37       -0.9999999999854481
38       -0.9999999999927240
39       -0.9999999999963620
40       -0.9999999999981810
41       -0.9999999999990905
42       -0.9999999999995453
43       -0.9999999999997726
44       -0.9999999999998863
45       -0.9999999999999432
46       -0.9999999999999716
47       -0.9999999999999858
48       -0.9999999999999929
49       -0.9999999999999964
50       -0.9999999999999982
51       -0.9999999999999991
