01        1.5000000000008833
02        1.4500000000008832
03        1.4250000000008831
04        1.4125000000008832
05        1.4187500000008830
06        1.4156250000008832
07        1.4140625000008833
08        1.4148437500008832
09        1.4144531250008834
10        1.4142578125008833
11        1.4141601562508832
12        1.4142089843758834
13        1.4142333984383835
14        1.4142211914071334
15        1.4142150878915083
16        1.4142120361336958
17        1.4142135620126020
18        1.4142143249520551
19        1.4142139434823284
20        1.4142137527474652
21        1.4142136573800337
22        1.4142136096963178
23        1.4142135858544598
24        1.4142135739335309
25        1.4142135679730665
26        1.4142135649928342
27        1.4142135635027180
28        1.4142135627576600
29        1.4142135623851311
30        1.4142135621988665
31        1.4142135622919989
32        1.4142135623385650
33        1.4142135623618479
34        1.4142135623734895
35        1.4142135623676686
36        1.4142135623705792
37        1.4142135623720344
38        1.4142135623727619
39        1.4142135623731256
40        1.4142135623729437
41        1.4142135623730345
42        1.4142135623730800
43        1.4142135623731029
44        1.4142135623730914
45        1.4142135623730971
46        1.4142135623730943
47        1.4142135623730958
48        1.4142135623730949
